ID,Date,Alp,TL,BTL,P1,Problem 2 Icon,P3,AddCon
20624,4/1/2019 0:00,Considerable,Considerable,Moderate,LooseWet.png,Glide.png,,DeepPersistentSlabs.png
20625,4/2/2019 0:00,Moderate,Moderate,Moderate,LooseWet.png,Glide.png,NOICON.gif,NOICON.gif
20626,4/3/2019 0:00,Moderate,Moderate,Moderate,Glide.png,NOICON.gif,NOICON.gif,LooseWet.png
20627,4/4/2019 0:00,Moderate,Moderate,Moderate,Glide.png,NOICON.gif,,icon-low.gif
20628,4/5/2019 0:00,Moderate,Moderate,Moderate,Glide.png,NOICON.gif,,icon-low.gif
20629,4/6/2019 0:00,Moderate,Moderate,Moderate,WindSlabs.png,Glide.png,,NOICON.gif
20630,4/7/2019 0:00,Moderate,Moderate,Moderate,WindSlabs.png,Glide.png,,NOICON.gif
20631,4/8/2019 0:00,Moderate,Moderate,Moderate,Glide.png,LooseWet.png,,NOICON.gif
20632,4/9/2019 0:00,Moderate,Moderate,Moderate,Glide.png,WindSlabs.png,,NOICON.gif
20633,4/10/2019 0:00,Low,Low,Low,icon-low.gif,NOICON.gif,,NOICON.gif
20634,4/11/2019 0:00,Considerable,Moderate,No Rating,WindSlabs.png,NOICON.gif,,Glide.png
20635,4/12/2019 0:00,Considerable,Moderate,No Rating,WindSlabs.png,LooseWet.png,,Glide.png
20636,4/13/2019 0:00,Considerable,Moderate,No Rating,PersistentSlabs.png,LooseWet.png,,Glide.png
20637,4/14/2019 0:00,Moderate,Low,No Rating,LooseWet.png,PersistentSlabs.png,,Glide.png
20638,4/16/2019 0:00,Moderate,Low,No Rating,PersistentSlabs.png,NOICON.gif,,Glide.png
20639,4/18/2019 0:00,Moderate,Low,No Rating,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
20640,4/20/2019 0:00,Moderate,Moderate,No Rating,StormSlabs.png,LooseWet.png,,NOICON.gif
20641,4/21/2019 0:00,Considerable,Considerable,No Rating,StormSlabs.png,LooseWet.png,NOICON.gif,NOICON.gif
20642,4/23/2019 0:00,Moderate,Moderate,No Rating,StormSlabs.png,LooseWet.png,,NOICON.gif
20643,4/25/2019 0:00,Considerable,Moderate,No Rating,WindSlabs.png,PersistentSlabs.png,,Glide.png
20644,4/27/2019 0:00,No Rating,No Rating,No Rating,Springtime-high-low.png,NOICON.gif,,NOICON.gif
21442,10/11/2019 15:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
21681,10/30/2019 14:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
21798,11/6/2019 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
21900,11/11/2019 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
21941,11/15/2019 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
21958,11/20/2019 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
22029,11/26/2019 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
22059,11/28/2019 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
22074,11/29/2019 16:00,Considerable,Considerable,Considerable,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
22100,11/30/2019 16:00,Considerable,Low,No Rating,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
22122,12/1/2019 16:00,Moderate,Low,No Rating,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
22148,12/2/2019 16:00,Moderate,Low,No Rating,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
22151,12/3/2019 16:00,Moderate,Low,No Rating,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
22204,12/4/2019 16:00,Moderate,Low,No Rating,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
22225,12/5/2019 16:00,Moderate,Low,No Rating,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
22234,12/6/2019 16:00,Moderate,Low,No Rating,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
22240,12/7/2019 16:00,Considerable,Considerable,No Rating,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
22261,12/8/2019 16:00,Considerable,Moderate,No Rating,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
22306,12/9/2019 16:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
22318,12/10/2019 16:00,Considerable,Moderate,No Rating,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
22352,12/11/2019 16:00,Considerable,Moderate,No Rating,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
22367,12/12/2019 16:00,Considerable,Moderate,No Rating,WindSlabs.png,PersistentSlabs.png,NOICON.gif,Glide.png
22388,12/13/2019 16:00,Considerable,Considerable,No Rating,Glide.png,WindSlabs.png,NOICON.gif,PersistentSlabs.png
22395,12/14/2019 16:00,Considerable,Considerable,No Rating,Glide.png,WindSlabs.png,NOICON.gif,NOICON.gif
22420,12/15/2019 16:00,Considerable,Moderate,No Rating,WindSlabs.png,Glide.png,NOICON.gif,NOICON.gif
22460,12/16/2019 16:00,Moderate,Moderate,No Rating,WindSlabs.png,Glide.png,NOICON.gif,PersistentSlabs.png
22473,12/17/2019 16:00,Moderate,Moderate,No Rating,WindSlabs.png,Glide.png,NOICON.gif,PersistentSlabs.png
22495,12/18/2019 16:00,Moderate,Low,No Rating,WindSlabs.png,Glide.png,NOICON.gif,PersistentSlabs.png
22505,12/19/2019 16:00,Moderate,Low,No Rating,WindSlabs.png,PersistentSlabs.png,NOICON.gif,Glide.png
22519,12/20/2019 16:00,Moderate,Low,No Rating,WindSlabs.png,PersistentSlabs.png,NOICON.gif,Glide.png
22528,12/21/2019 16:00,Moderate,Low,No Rating,PersistentSlabs.png,NOICON.gif,NOICON.gif,Glide.png
22557,12/22/2019 16:00,Moderate,Low,No Rating,PersistentSlabs.png,NOICON.gif,NOICON.gif,Glide.png
22583,12/23/2019 16:00,Moderate,Low,No Rating,WindSlabs.png,Glide.png,NOICON.gif,PersistentSlabs.png
22595,12/24/2019 16:00,Moderate,Moderate,Low,WindSlabs.png,Glide.png,NOICON.gif,PersistentSlabs.png
22618,12/25/2019 16:00,Moderate,Moderate,Low,WindSlabs.png,Glide.png,NOICON.gif,PersistentSlabs.png
22627,12/26/2019 16:00,Considerable,Considerable,Moderate,WindSlabs.png,Glide.png,NOICON.gif,PersistentSlabs.png
22654,12/27/2019 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,Glide.png
22676,12/28/2019 16:00,Moderate,Moderate,Low,WindSlabs.png,NOICON.gif,NOICON.gif,Glide.png
22696,12/29/2019 16:00,Considerable,Considerable,Moderate,WindSlabs.png,NOICON.gif,NOICON.gif,Glide.png
22718,12/30/2019 16:00,Considerable,Considerable,Moderate,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
22746,12/31/2019 16:00,Considerable,Considerable,Moderate,StormSlabs.png,WetSlabs.png,NOICON.gif,NOICON.gif
22762,1/1/2020 16:00,Considerable,Considerable,Considerable,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
22767,1/2/2020 16:00,Moderate,Moderate,Moderate,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
22808,1/3/2020 16:00,Moderate,Moderate,Low,PersistentSlabs.png,LooseDry.png,NOICON.gif,NOICON.gif
22848,1/4/2020 16:00,Moderate,Moderate,Low,PersistentSlabs.png,LooseDry.png,NOICON.gif,Glide.png
22872,1/5/2020 16:00,Moderate,Moderate,Low,PersistentSlabs.png,LooseDry.png,NOICON.gif,Glide.png
22916,1/6/2020 16:00,Moderate,Moderate,Low,PersistentSlabs.png,LooseDry.png,NOICON.gif,Glide.png
22944,1/7/2020 16:00,Moderate,Moderate,Low,PersistentSlabs.png,LooseDry.png,NOICON.gif,NOICON.gif
22958,1/8/2020 16:00,Moderate,Moderate,Low,PersistentSlabs.png,WindSlabs.png,NOICON.gif,Glide.png
22974,1/9/2020 16:00,Moderate,Moderate,Low,PersistentSlabs.png,WindSlabs.png,NOICON.gif,Glide.png
22988,1/10/2020 16:00,Moderate,Moderate,Low,PersistentSlabs.png,WindSlabs.png,NOICON.gif,Glide.png
23025,1/11/2020 16:00,Moderate,Moderate,Low,PersistentSlabs.png,WindSlabs.png,NOICON.gif,Glide.png
23039,1/12/2020 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,Glide.png
23053,1/13/2020 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,LooseDry.png
23070,1/14/2020 16:00,Moderate,Moderate,Low,WindSlabs.png,PersistentSlabs.png,NOICON.gif,LooseDry.png
23083,1/15/2020 16:00,Moderate,Low,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,LooseDry.png
23107,1/16/2020 16:00,Moderate,Low,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,LooseDry.png
23151,1/17/2020 16:00,Moderate,Low,Low,PersistentSlabs.png,LooseDry.png,NOICON.gif,NOICON.gif
23164,1/18/2020 16:00,Low,Low,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
23192,1/19/2020 16:00,Low,Low,Low,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
23215,1/20/2020 16:00,Moderate,Moderate,Moderate,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
23236,1/21/2020 16:00,Moderate,Moderate,Moderate,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
23271,1/22/2020 16:00,Moderate,Moderate,Low,PersistentSlabs.png,LooseDry.png,NOICON.gif,NOICON.gif
23291,1/23/2020 16:00,Moderate,Low,Low,WindSlabs.png,LooseDry.png,NOICON.gif,NOICON.gif
23321,1/24/2020 16:00,Moderate,Low,Low,WindSlabs.png,LooseDry.png,NOICON.gif,NOICON.gif
23331,1/25/2020 16:00,Low,Low,Low,LooseDry.png,NOICON.gif,NOICON.gif,NOICON.gif
23348,1/26/2020 16:00,Low,Low,Low,LooseDry.png,NOICON.gif,NOICON.gif,NOICON.gif
23373,1/27/2020 16:00,Moderate,Moderate,Moderate,LooseDry.png,NOICON.gif,NOICON.gif,NOICON.gif
23388,1/28/2020 16:00,Considerable,Moderate,Moderate,WindSlabs.png,StormSlabs.png,NOICON.gif,NOICON.gif
23421,1/29/2020 16:00,High,Considerable,Considerable,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
23429,1/30/2020 16:00,Considerable,Considerable,Considerable,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
23459,1/31/2020 16:00,Considerable,Moderate,Moderate,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
23468,2/1/2020 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
23497,2/2/2020 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
23540,2/3/2020 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
23557,2/4/2020 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
23621,2/5/2020 16:00,Considerable,Considerable,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
23658,2/6/2020 16:00,Considerable,Considerable,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
23733,2/7/2020 16:00,Considerable,Considerable,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
23784,2/8/2020 16:00,Considerable,Considerable,Considerable,WindSlabs.png,PersistentSlabs.png,NOICON.gif,LooseWet.png
23822,2/9/2020 16:00,Considerable,Considerable,Moderate,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
23845,2/10/2020 16:00,Considerable,Moderate,Moderate,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
23908,2/11/2020 16:00,Considerable,Considerable,Moderate,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
23956,2/12/2020 16:00,Considerable,Considerable,Considerable,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
23976,2/13/2020 16:00,Considerable,Considerable,Moderate,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
23996,2/14/2020 16:00,Considerable,Considerable,Moderate,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
24041,2/15/2020 16:00,Moderate,Moderate,Moderate,PersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
24081,2/16/2020 16:00,Moderate,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
24113,2/17/2020 16:00,Considerable,Considerable,Considerable,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
24135,2/18/2020 16:00,High,High,High,StormSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24152,2/19/2020 16:00,High,High,High,StormSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24180,2/20/2020 16:00,High,High,High,StormSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24215,2/21/2020 16:00,Considerable,Considerable,Considerable,StormSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24241,2/22/2020 16:00,Considerable,Considerable,Considerable,DeepPersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
24263,2/23/2020 16:00,Considerable,Considerable,Considerable,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24323,2/24/2020 16:00,Considerable,Considerable,Moderate,DeepPersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
24370,2/25/2020 16:00,Considerable,Considerable,Moderate,DeepPersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
24413,2/26/2020 16:00,Considerable,Considerable,Considerable,DeepPersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
24433,2/27/2020 16:00,Moderate,Moderate,Moderate,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
24455,2/28/2020 16:00,Moderate,Moderate,Moderate,WindSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
24459,2/29/2020 16:00,Moderate,Moderate,Moderate,DeepPersistentSlabs.png,WindSlabs.png,NOICON.gif,NOICON.gif
24486,3/1/2020 16:00,Considerable,Considerable,Considerable,StormSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24522,3/2/2020 16:00,Moderate,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24524,3/3/2020 16:00,Moderate,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24530,3/4/2020 16:00,Moderate,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24587,3/5/2020 16:00,Moderate,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24623,3/6/2020 16:00,Moderate,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24645,3/7/2020 16:00,Moderate,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24662,3/8/2020 15:00,Moderate,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24690,3/9/2020 15:00,Moderate,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24693,3/10/2020 15:00,Considerable,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24735,3/11/2020 15:00,Moderate,Moderate,Moderate,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
24765,3/12/2020 15:00,Moderate,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
24802,3/13/2020 15:00,Moderate,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
24830,3/14/2020 15:00,Moderate,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
24851,3/15/2020 15:00,Moderate,Moderate,Moderate,PersistentSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
24868,3/16/2020 15:00,Considerable,Considerable,Considerable,LooseWet.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
24908,3/17/2020 15:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
24945,3/18/2020 15:00,Moderate,Moderate,Moderate,WindSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
24956,3/19/2020 15:00,Moderate,Moderate,Moderate,LooseWet.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
24975,3/20/2020 15:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,PersistentSlabs.png
25009,3/21/2020 15:00,Moderate,Moderate,Moderate,WindSlabs.png,LooseWet.png,NOICON.gif,PersistentSlabs.png
25036,3/22/2020 15:00,Moderate,Moderate,Moderate,WindSlabs.png,LooseWet.png,NOICON.gif,PersistentSlabs.png
25112,3/23/2020 15:00,Moderate,Moderate,Moderate,WindSlabs.png,LooseWet.png,NOICON.gif,NOICON.gif
25129,3/24/2020 15:00,Considerable,Considerable,Considerable,LooseWet.png,WindSlabs.png,NOICON.gif,PersistentSlabs.png
25151,3/25/2020 15:00,Moderate,Moderate,Moderate,LooseWet.png,WindSlabs.png,NOICON.gif,PersistentSlabs.png
25171,3/26/2020 15:00,Moderate,Moderate,Moderate,LooseWet.png,WindSlabs.png,NOICON.gif,PersistentSlabs.png
25216,3/27/2020 15:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,PersistentSlabs.png
25231,3/28/2020 15:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
25238,3/29/2020 15:00,Low,Low,Low,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
25258,3/30/2020 15:00,No Rating,No Rating,No Rating,icon-low.gif,NOICON.gif,NOICON.gif,NOICON.gif
25380,4/14/2020 15:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
25413,4/18/2020 15:00,No Rating,No Rating,No Rating,Springtime-high-low.png,NOICON.gif,NOICON.gif,NOICON.gif
25420,4/17/2020 15:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
25465,4/25/2020 15:00,No Rating,No Rating,No Rating,Springtime-high-low.png,NOICON.gif,NOICON.gif,NOICON.gif
25610,10/28/2020 15:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
25611,10/18/2020 15:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
25678,11/8/2020 16:00,No Rating,No Rating,No Rating,StormSlabs.png,NOICON.gif,NOICON.gif,NOICON.gif
25720,11/10/2020 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
25784,11/12/2020 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
25804,11/14/2020 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
25886,11/20/2020 16:00,No Rating,No Rating,No Rating,NOICON.gif,NOICON.gif,NOICON.gif,NOICON.gif
25945,11/22/2020 16:00,Considerable,Considerable,Considerable,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
26019,11/24/2020 16:00,Considerable,Considerable,Considerable,PersistentSlabs.png,StormSlabs.png,NOICON.gif,NOICON.gif
26066,11/26/2020 16:00,Considerable,Considerable,Moderate,PersistentSlabs.png,StormSlabs.png,NOICON.gif,NOICON.gif
26067,1/1/1970 0:00,Considerable,Considerable,Moderate,PersistentSlabs.png,StormSlabs.png,NOICON.gif,NOICON.gif
26119,11/28/2020 16:00,High,High,High,StormSlabs.png,PersistentSlabs.png,NOICON.gif,NOICON.gif
26121,1/1/1970 0:00,High,High,High,PersistentSlabs.png,StormSlabs.png,NOICON.gif,NOICON.gif
26148,11/29/2020 16:00,Considerable,Considerable,Considerable,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
26174,11/30/2020 16:00,Considerable,Considerable,Considerable,StormSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
26203,12/1/2020 16:00,High,High,High,StormSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
26216,12/2/2020 16:00,Considerable,Considerable,Considerable,StormSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
26240,12/3/2020 16:00,Moderate,Moderate,Low,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
26257,12/4/2020 16:00,Moderate,Moderate,Low,WindSlabs.png,DeepPersistentSlabs.png,NOICON.gif,NOICON.gif
