"Date","alp.pred","tl.pred","btl.pred","alp.ob","tl.ob","btl.ob","p1.pred","p2.pred","p3.pred","ac.pred","p1.ob","p2.ob"
2022-11-14,,,,,,,,,,,,
2022-11-15,,,,,,,,,,,,
2022-11-16,,,,,,,"","","","",,
2022-11-17,,,,,,,,,,,,
2022-11-18,,,,,,,,,,,,
2022-11-19,,,,,,,"","","","",,
2022-11-20,,,,,,,,,,,,
2022-11-21,,,,,,,,,,,,
2022-11-22,,,,,,,,,,,,
2022-11-23,2,2,1,2,2,1,"WdS","PS","","","SS","PS"
2022-11-24,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2022-11-25,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2022-11-26,3,2,1,3,2,1,"WdS","PS","","","WdS","PS"
2022-11-27,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2022-11-28,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2022-11-29,2,1,1,2,1,1,"PS","","","","PS",
2022-11-30,2,1,1,2,1,1,"PS","","","","PS",
2022-12-01,2,2,1,,,,"WdS","PS","","",,
2022-12-02,2,1,1,2,1,1,"WdS","PS","","","WdS","PS"
2022-12-03,2,1,1,1,1,1,"PS","","","",,
2022-12-04,1,1,1,1,1,1,"","","","",,
2022-12-05,2,1,1,1,1,1,"WdS","","","",,
2022-12-06,2,1,1,,,,"WdS","","","",,
2022-12-07,3,3,2,3,3,2,"WdS","","","","WdS",
2022-12-08,3,3,2,3,2,2,"WdS","","","",,
2022-12-09,3,3,2,3,3,2,"WdS","","","",,
2022-12-10,2,2,1,2,2,1,"WdS","","","",,
2022-12-11,4,4,4,4,4,3,"SS","","","",,
2022-12-12,4,4,3,4,4,3,"SS","","","PS",,
2022-12-13,3,3,2,3,3,2,"WdS","","","",,
2022-12-14,2,2,2,2,2,2,"WdS","","","","WdS",
2022-12-15,3,3,2,3,3,2,"WdS","","","",,
2022-12-16,2,2,1,3,3,2,"WdS","","","PS","PS",
2022-12-17,3,3,2,2,2,2,"PS","","","",,
2022-12-18,2,2,2,2,2,2,"PS","","","",,
2022-12-19,2,2,2,2,2,2,"PS","","","",,
2022-12-20,2,2,2,2,2,2,"PS","","","",,
2022-12-21,2,2,1,2,2,1,"WdS","PS","","",,
2022-12-22,2,2,1,2,2,1,"WdS","PS","","",,
2022-12-23,2,2,1,3,2,1,"PS","","","","WdS","PS"
2022-12-24,2,2,1,2,2,1,"PS","WdS","","",,
2022-12-25,3,3,2,3,3,2,"WdS","PS","","",,
2022-12-26,4,4,4,4,4,4,"SS","PS","","",,
2022-12-27,4,4,4,3,3,2,"SS","PS","","",,
2022-12-28,3,3,2,3,2,2,"SS","PS","","","SS","PS"
2022-12-29,3,2,1,3,2,1,"WdS","PS","","","WdS","PS"
2022-12-30,2,2,1,2,1,1,"WdS","PS","","","WdS","PS"
2022-12-31,3,3,2,3,3,2,"WdS","PS","","",,
2023-01-01,4,4,4,4,4,4,"SS","PS","","",,
2023-01-02,3,3,2,3,3,2,"SS","PS","","",,
2023-01-03,3,3,2,3,3,2,"SS","PS","","",,
2023-01-04,3,3,2,3,2,2,"SS","PS","","",,
2023-01-05,3,2,1,3,2,1,"WdS","PS","","","PS",
2023-01-06,3,2,1,3,2,1,"PS","","","","PS",
2023-01-07,2,2,1,3,2,1,"PS","","","",,
2023-01-08,3,2,1,3,2,1,"PS","","","",,
2023-01-09,3,2,1,3,2,1,"PS","","","",,
2023-01-10,3,2,1,,,,"WdS","PS","","",,
2023-01-11,3,2,1,3,2,1,"PS","WdS","","","PS","WdS"
2023-01-12,2,2,1,3,2,1,"DS","WdS","","","DS","WdS"
2023-01-13,2,2,1,2,2,1,"DS","WdS","","","DS","WdS"
2023-01-14,3,2,1,,,,"DS","WdS","","",,
2023-01-15,3,2,1,3,2,1,"WdS","DS","","","WdS","DS"
2023-01-16,3,2,1,3,2,1,"WdS","DS","","",,
2023-01-17,3,3,3,,,,"SS","DS","","",,
2023-01-18,3,3,2,3,3,2,"PS","DS","","","PS","DS"
2023-01-19,4,3,3,4,3,3,"PS","DS","","",,
2023-01-20,3,3,2,3,3,2,"PS","DS","","","PS","DS"
2023-01-21,3,3,2,3,3,2,"PS","DS","","",,
2023-01-22,4,3,3,4,3,3,"PS","DS","","",,
2023-01-23,3,3,2,,,,"PS","DS","","",,
2023-01-24,4,3,3,3,3,2,"PS","DS","","","PS","DS"
2023-01-25,3,3,2,3,3,2,"PS","DS","","","PS","DS"
2023-01-26,3,2,1,3,2,1,"PS","DS","","","PS","DL"
2023-01-27,3,2,1,3,2,1,"PS","DS","","","PS","DS"
2023-01-28,3,2,1,2,2,1,"PS","DS","","","PS","DS"
2023-01-29,2,2,1,2,2,1,"PS","DS","","","PS","DS"
2023-01-30,2,2,1,2,2,1,"PS","DS","","","PS","DS"
2023-01-31,2,2,1,2,2,1,"PS","DS","","","PS","DS"
2023-02-01,2,2,1,2,2,1,"PS","DS","","","PS","PS"
2023-02-02,2,2,1,2,2,1,"PS","","","DS","PS","DS"
2023-02-03,2,2,1,2,2,1,"PS","","","DS","PS","DS"
2023-02-04,2,2,1,2,2,1,"PS","","","DS","PS","DS"
2023-02-05,4,4,4,4,4,4,"SS","PS","","DS","SS","PS"
2023-02-06,3,3,3,,,,"SS","PS","","DS",,
2023-02-07,3,3,2,3,3,2,"SS","PS","","DS","SS","PS"
2023-02-08,2,2,1,,,,"WdS","PS","","DS",,
2023-02-09,2,2,1,2,2,1,"WdS","PS","","DS","WdS","PS"
2023-02-10,4,3,3,4,3,3,"WdS","PS","","DS","WdS","PS"
2023-02-11,3,3,2,3,3,2,"WdS","PS","","DS","WdS","PS"
2023-02-12,2,2,2,2,2,2,"PS","WdS","","DS","PS","WdS"
2023-02-13,3,2,2,3,2,2,"WdS","PS","","DS","WdS","WdS"
2023-02-14,3,3,3,3,3,3,"WdS","PS","","DS",,
2023-02-15,3,2,2,3,2,2,"WdS","PS","","DS","WdS","PS"
2023-02-16,2,2,1,2,2,1,"WdS","PS","","DS",,
2023-02-17,3,2,2,3,2,2,"WdS","PS","","DS","WdS","PS"
2023-02-18,3,2,2,3,2,2,"WdS","PS","","DS","WdS","PS"
2023-02-19,2,2,1,2,2,1,"WdS","PS","","DS","WdS","PS"
2023-02-20,3,2,1,3,2,1,"WdS","PS","","DS","WdS","PS"
2023-02-21,2,2,1,2,2,1,"WdS","PS","","DS","WdS","PS"
2023-02-22,2,2,1,2,2,1,"WdS","PS","","DS","WdS","PS"
2023-02-23,3,3,2,3,2,1,"WdS","PS","","","WdS","PS"
2023-02-24,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2023-02-25,3,2,1,3,2,1,"WdS","PS","","DS","WdS","PS"
2023-02-26,3,2,1,3,2,1,"WdS","PS","","DS","WdS","PS"
2023-02-27,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2023-02-28,3,2,2,3,3,2,"SS","PS","","","SS","PS"
2023-03-01,3,3,2,3,3,2,"SS","PS","","","SS","PS"
2023-03-02,3,3,2,3,2,1,"WdS","PS","","","WdS","PS"
2023-03-03,3,3,2,3,2,2,"WdS","PS","","","WdS","PS"
2023-03-04,3,2,1,3,2,1,"WdS","PS","","","WdS","PS"
2023-03-05,2,2,1,2,2,1,"WdS","WL","","PS","WdS","WL"
2023-03-06,2,2,1,2,2,1,"WL","","","PS","WL","PS"
2023-03-07,2,2,1,2,2,1,"WL","","","PS","WL","PS"
2023-03-08,2,2,1,2,2,1,"WL","","","PS","WL","PS"
2023-03-09,2,1,1,2,1,1,"WdS","","","PS",,
2023-03-10,1,1,1,1,1,1,"","","","PS",,
2023-03-11,1,1,1,1,1,1,"","","","PS",,
2023-03-12,1,1,1,1,1,1,"","","","PS",,
2023-03-13,1,1,1,,,,"","","","PS",,
2023-03-14,1,1,1,1,1,1,"","","","PS",,
2023-03-15,2,2,2,3,2,2,"WdS","","","PS",,
2023-03-16,3,2,2,3,2,2,"SS","","","PS",,
2023-03-17,4,4,4,4,4,4,"SS","","","PS",,
2023-03-18,4,4,4,4,4,4,"SS","PS","","",,
2023-03-19,4,4,3,4,4,3,"SS","PS","","","SS","PS"
2023-03-20,3,3,3,3,3,3,"SS","DS","","",,
2023-03-21,3,3,2,3,3,2,"WdS","DS","","",,
2023-03-22,4,4,4,4,4,4,"SS","DS","","",,
2023-03-23,4,4,3,4,4,3,"SS","PS","","",,
2023-03-24,3,3,2,3,3,2,"WdS","DS","","",,
2023-03-25,3,3,2,,,,"WdS","DS","","",,
2023-03-26,3,3,3,3,3,3,"DS","WL","","","DS",""
2023-03-27,3,3,3,3,3,3,"DS","WL","","",,
2023-03-28,3,3,2,,,,"DS","WL","","",,
2023-03-29,3,3,2,,,,"DS","WdS","","",,
2023-03-30,3,3,2,3,3,2,"DS","WdS","","","DS","WdS"
2023-03-31,3,3,2,3,3,2,"DS","","","",,
2023-04-01,3,3,2,,,,"DS","WdS","","",,
2023-04-02,3,3,2,,,,"DS","WdS","","",,
2023-04-03,3,2,2,3,2,2,"WdS","DS","","",,
2023-04-04,3,2,2,2,2,2,"WdS","DS","","",,
2023-04-05,2,2,2,2,2,1,"WL","DS","","","DS",
2023-04-06,2,2,1,,,,"WL","DS","","",,
2023-04-07,2,2,1,2,2,1,"DS","","","","DS",
2023-04-08,2,2,1,2,2,1,"DS","WdS","","",,
2023-04-09,3,2,2,,,,"SS","DS","","",,
2023-04-10,3,3,3,,,,"SS","DS","","",,
2023-04-11,3,3,3,3,3,3,"SS","DS","","",,
2023-04-12,3,2,2,,,,"SS","","","DS",,
2023-04-13,2,2,2,2,2,1,"SS","","","DS","SS","DS"
2023-04-14,3,2,1,,,,"WdS","","","DS",,
2023-04-15,2,2,2,,,,"WL","","","DS",,
2023-04-16,2,2,2,,,,"WL","WdS","","DS",,
2023-04-17,,,,,,,,,,,,
2023-04-18,2,2,2,,,,"WL","","","DS",,
2023-04-19,,,,,,,,,,,,
2023-04-20,3,2,2,,,,"DS","WL","","",,
2023-04-21,,,,,,,,,,,,
2023-04-22,2,2,2,,,,"DS","","","",,
2023-04-23,2,2,2,,,,"DS","","","",,
2023-04-24,,,,,,,,,,,,
2023-04-25,3,2,2,,,,"SS","DS","","",,
2023-04-26,,,,,,,,,,,,
2023-04-27,3,2,2,,,,"SS","DS","","",,
2023-04-28,,,,,,,,,,,,
2023-04-29,2,2,1,,,,"PS","WL","","DS",,
2023-04-30,3,2,1,,,,"PS","WL","","DS",,
2023-05-03,,,,,,,"","","","",,
2023-05-06,,,,,,,"","","","",,
2023-05-08,,,,,,,"Springtime-high-low.png","","","",,
2023-09-23,,,,,,,"","","","",,
2023-11-01,,,,,,,,,,,,
2023-11-02,,,,,,,,,,,,
2023-11-03,,,,,,,,,,,,
2023-11-04,,,,,,,,,,,,
2023-11-05,,,,,,,,,,,,
2023-11-06,,,,,,,,,,,,
2023-11-07,,,,,,,"","","","",,
2023-11-08,,,,,,,,,,,,
2023-11-09,,,,,,,,,,,,
2023-11-10,,,,,,,"","","","",,
2023-11-11,,,,,,,,,,,,
2023-11-12,,,,,,,,,,,,
2023-11-13,,,,,,,"","","","",,
2023-11-14,,,,,,,,,,,,
2023-11-15,,,,,,,"","","","",,
2023-11-16,,,,,,,,,,,,
2023-11-17,,,,,,,,,,,,
2023-11-18,2,2,1,,,,"PS","WdS","","",,
2023-11-19,2,2,1,,,,"PS","WdS","","G",,
2023-11-20,2,2,1,,,,"PS","","","G",,
2023-11-21,2,2,1,,,,"PS","","","G",,
2023-11-22,3,2,2,,,,"WdS","PS","","G",,
2023-11-23,2,2,2,,,,"WL","PS","","G",,
2023-11-24,3,3,3,3,3,3,"WL","WdS","","G","WL","WdS"
2023-11-25,3,3,3,3,2,2,"WL","WdS","","G","WL","WdS"
2023-11-26,3,2,2,3,2,2,"WL","WdS","","G","WL","WdS"
2023-11-27,3,2,2,3,2,2,"WdS","WL","","G","WdS","WL"
2023-11-28,3,3,2,3,3,2,"WdS","","","","WdS",
2023-11-29,4,4,4,,,,"SS","","","",,
2023-11-30,4,3,3,,,,"SS","","","",,
2023-12-01,3,3,2,,,,"SS","","","",,
2023-12-02,2,2,1,2,2,1,"WdS","","","","WdS",
2023-12-03,2,1,1,2,1,1,"WdS","","","DS","WdS",
2023-12-04,2,2,1,,,,"WdS","","","PS",,
2023-12-05,2,2,1,,,,"WdS","","","PS",,
2023-12-06,2,1,1,,,,"WdS","","","PS",,
2023-12-07,2,2,1,2,2,1,"WdS","","","PS","WdS",
2023-12-08,2,2,1,,,,"WdS","","","PS",,
2023-12-09,3,2,1,3,2,1,"WdS","","","PS","WdS",
2023-12-10,3,3,3,3,3,3,"WdS","","","PS","WdS","PS"
2023-12-11,4,4,4,4,4,4,"SS","PS","","","SS","PS"
2023-12-12,3,3,2,,,,"WdS","PS","","",,
2023-12-13,3,2,2,,,,"WdS","PS","","",,
2023-12-14,3,3,2,3,3,2,"WdS","PS","","","WdS","PS"
2023-12-15,3,2,2,3,3,2,"WdS","PS","","G","WdS","PS"
2023-12-16,3,3,3,3,3,3,"WdS","PS","","G","WdS","PS"
2023-12-17,3,3,3,3,3,3,"SS","PS","","","SS","PS"
2023-12-18,2,2,2,,,,"PS","","","",,
2023-12-19,3,3,2,3,3,2,"WdS","PS","","","WdS","PS"
2023-12-20,2,2,2,3,2,2,"SS","PS","","","SS","PS"
2023-12-21,2,2,2,2,2,2,"DL","PS","","G","DL","PS"
2023-12-22,3,2,2,,,,"WdS","PS","","G",,
2023-12-23,4,4,4,4,4,4,"SS","PS","","G","SS","PS"
2023-12-24,4,4,4,4,4,4,"SS","DS","","G","SS","DS"
2023-12-25,3,3,3,3,3,3,"SS","DS","","G","SS","DS"
2023-12-26,3,2,2,2,2,1,"SS","G","","DS","SS","G"
2023-12-27,2,2,1,2,2,1,"WdS","G","","DS","WdS","G"
2023-12-28,2,2,1,2,2,1,"WdS","G","","DS","WdS","G"
2023-12-29,2,2,1,,,,"WdS","G","","DS",,
2023-12-30,2,2,1,2,2,1,"G","WdS","","","G","WdS"
2023-12-31,3,2,2,3,2,2,"WdS","G","","","WdS","G"
2024-01-01,2,2,1,2,2,1,"WdS","G","","","WdS","G"
2024-01-02,3,3,2,3,3,2,"WdS","G","","","WdS","G"
2024-01-03,4,4,4,4,4,4,"SS","G","","","SS","G"
2024-01-04,3,3,2,,,,"SS","G","","",,
2024-01-05,3,3,2,,,,"SS","G","","",,
2024-01-06,3,3,2,2,2,1,"SS","G","","","WdS","G"
2024-01-07,4,4,4,4,4,4,"SS","G","","","SS","G"
2024-01-08,3,3,2,3,3,2,"SS","G","","",,
2024-01-09,3,3,2,3,3,2,"SS","G","","","SS","G"
2024-01-10,3,3,2,3,3,2,"PS","WdS","G","",,
2024-01-11,3,2,2,3,3,2,"WdS","PS","G","","WdS","PS"
2024-01-12,3,3,2,,,,"WdS","PS","G","",,
2024-01-13,3,2,2,2,2,1,"G","WdS","","PS","G","WdS"
2024-01-14,2,2,1,2,2,1,"G","WdS","","PS",,
2024-01-15,2,2,1,,,,"G","WdS","","PS",,
2024-01-16,3,2,1,2,2,1,"G","WdS","","PS",,
2024-01-17,3,2,1,3,2,1,"WdS","G","","",,
2024-01-18,2,2,1,,,,"G","WdS","","",,
2024-01-19,2,2,1,,,,"G","WdS","","",,
2024-01-20,2,2,1,2,2,1,"G","","","","G",
2024-01-21,2,2,1,2,2,1,"G","","","","G",
2024-01-22,2,2,1,2,2,1,"G","","","","G",
2024-01-23,2,2,1,2,2,1,"G","","","","G",
2024-01-24,2,2,1,2,2,1,"G","","","","G",
2024-01-25,2,2,1,2,2,1,"G","","","","G",
2024-01-26,2,2,1,2,2,1,"G","","","","G",
2024-01-27,2,2,1,2,2,1,"G","","","","G",
2024-01-28,2,2,1,2,2,1,"G","","","","G",
2024-01-29,3,3,3,3,3,3,"SS","G","","",,
2024-01-30,3,2,2,3,2,2,"WdS","G","","","WdS","G"
2024-01-31,2,2,2,2,2,2,"WdS","G","","",,
2024-02-01,3,2,2,3,2,2,"WdS","G","","","WdS","G"
2024-02-02,2,2,2,2,2,2,"WdS","G","","","WdS","G"
2024-02-03,2,2,1,2,2,1,"WdS","G","","","WdS","G"
2024-02-04,3,2,2,3,2,2,"WdS","G","","","WdS","G"
2024-02-05,3,3,2,3,3,2,"WdS","PS","","G",,
2024-02-06,2,2,2,2,2,2,"WdS","PS","","G","WdS","PS"
2024-02-07,3,2,2,3,2,2,"WdS","PS","","G",,
2024-02-08,3,3,2,3,2,2,"WdS","PS","","G","WdS","PS"
2024-02-09,4,4,4,4,4,4,"PS","SS","","G","PS","SS"
2024-02-10,4,4,3,4,4,3,"PS","SS","","G","PS","WdS"
2024-02-11,3,3,2,3,3,2,"PS","WdS","","G","PS","WdS"
2024-02-12,3,3,2,3,3,2,"WdS","PS","","G",,
2024-02-13,4,4,3,3,3,3,"WdS","PS","","G",,
2024-02-14,3,3,3,3,3,3,"WdS","PS","","G","WdS","PS"
2024-02-15,3,3,3,3,3,2,"WdS","PS","","G","WdS","PS"
2024-02-16,3,3,2,3,3,2,"WdS","PS","","","WdS","PS"
2024-02-17,3,3,2,3,3,2,"WdS","PS","","","WdS","PS"
2024-02-18,3,2,2,2,2,2,"WdS","PS","","","PS","WdS"
2024-02-19,3,2,2,,,,"WdS","PS","","",,
2024-02-20,4,4,4,,,,"WtS","SS","","",,
2024-02-21,3,3,3,,,,"WdS","WtS","","",,
2024-02-22,3,3,2,3,3,2,"WdS","PS","","","SS","PS"
2024-02-23,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2024-02-24,3,2,2,,,,"WdS","PS","","",,
2024-02-25,3,2,1,3,2,1,"WdS","PS","","",,
2024-02-26,3,3,2,3,3,2,"WdS","PS","","",,
2024-02-27,3,2,1,,,,"WdS","PS","","",,
2024-02-28,3,2,1,2,2,1,"WdS","","","PS",,
2024-02-29,2,2,1,2,2,1,"WdS","","","PS",,
2024-03-01,2,2,1,2,2,1,"WdS","","","PS",,
2024-03-02,2,1,1,2,1,1,"WdS","","","PS","WdS",
2024-03-03,1,1,1,,,,"","","","",,
2024-03-04,2,1,1,2,1,1,"WdS","","","","WdS",
2024-03-05,2,2,1,2,1,1,"WdS","","","","WdS",
2024-03-06,3,2,2,3,2,2,"SS","","","",,
2024-03-07,2,2,2,2,2,2,"SS","WL","","",,
2024-03-08,2,2,2,2,2,2,"SS","","","",,"WL"
2024-03-09,2,2,2,2,2,1,"PS","WL","","","PS",
2024-03-10,2,2,2,2,1,1,"WdS","","","PS","WdS",
2024-03-11,3,2,2,3,2,2,"WdS","","","PS","WdS",
2024-03-12,4,4,4,4,4,4,"SS","","","PS",,
2024-03-13,4,3,3,4,4,4,"SS","","","PS",,
2024-03-14,3,3,3,3,3,3,"SS","WL","","PS",,
2024-03-15,3,3,2,3,3,2,"SS","PS","","",,
2024-03-16,3,3,2,3,3,2,"WdS","PS","","","WdS","PS"
2024-03-17,3,3,2,3,2,2,"WdS","PS","","","WdS","PS"
2024-03-18,2,2,2,,,,"PS","WdS","","",,
2024-03-19,3,3,3,,,,"WL","PS","","",,
2024-03-20,2,2,2,,,,"WL","PS","","",,
2024-03-21,3,3,3,,,,"WL","PS","","",,
2024-03-22,2,2,2,2,2,1,"WdS","PS","","","WdS","PS"
2024-03-23,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2024-03-24,2,2,2,,,,"WdS","PS","","",,
2024-03-25,3,3,3,,,,"WdS","PS","","",,
2024-03-26,2,2,2,,,,"WdS","PS","","",,
2024-03-27,2,2,2,,,,"WL","","","PS",,
2024-03-28,2,2,2,2,2,2,"WL","","","PS",,
2024-03-29,3,2,2,3,2,2,"WdS","WL","","PS","WdS","WL"
2024-03-30,4,3,3,3,3,3,"SS","WL","","PS","SS","WL"
2024-03-31,3,3,2,3,3,2,"WdS","WL","","PS","WdS","WL"
2024-04-01,3,3,2,,,,"WdS","","","",,
2024-04-02,3,3,2,3,3,2,"SS","","","",,
2024-04-03,3,3,2,,,,"SS","","","",,
2024-04-04,2,2,2,,,,"WdS","PS","","",,
2024-04-05,2,2,2,,,,"WdS","PS","","",,
2024-04-06,2,2,2,,,,"WdS","PS","","",,
2024-04-07,2,2,2,,,,"WdS","WL","","PS",,
2024-04-08,2,2,2,,,,"WL","","","PS",,
2024-04-09,3,3,2,,,,"WdS","","","",,
2024-04-10,3,3,2,,,,"SS","WL","","",,
2024-04-11,3,3,2,,,,"SS","","","",,
2024-04-12,3,2,2,,,,"SS","WL","","",,
2024-04-13,2,2,2,,,,"PS","WL","","",,
2024-04-14,2,2,2,,,,"PS","WL","","",,
2024-04-15,,,,,,,,,,,,
2024-04-16,2,2,2,,,,"WdS","WL","","PS",,
2024-04-17,,,,,,,,,,,,
2024-04-18,3,3,2,,,,"WdS","WL","","PS",,
2024-04-19,,,,,,,,,,,,
2024-04-20,2,2,2,,,,"WL","WdS","","PS",,
2024-04-21,3,3,3,,,,"WL","","","PS",,
2024-04-22,,,,,,,,,,,,
2024-04-23,3,3,3,,,,"WtS","","","PS",,
2024-04-24,,,,,,,,,,,,
2024-04-25,3,3,3,,,,"WL","","","",,
2024-04-26,,,,,,,,,,,,
2024-04-27,3,3,3,,,,"Springtime-high-low.png","","","",,
2024-04-28,3,3,3,,,,"Springtime-high-low.png","","","",,
2024-04-29,,,,,,,"Springtime-high-low.png","","","",,
2024-04-30,,,,,,,,,,,,
2024-09-25,,,,,,,"","","","",,
2024-10-16,,,,,,,"","","","",,
2024-11-01,,,,,,,,,,,,
2024-11-02,,,,,,,,,,,,
2024-11-03,,,,,,,,,,,,
2024-11-04,,,,,,,,,,,,
2024-11-05,,,,,,,,,,,,
2024-11-06,,,,,,,,,,,,
2024-11-07,,,,,,,,,,,,
2024-11-08,,,,,,,,,,,,
2024-11-09,,,,,,,,,,,,
2024-11-10,,,,,,,,,,,,
2024-11-11,,,,,,,,,,,,
2024-11-12,,,,,,,,,,,,
2024-11-13,,,,,,,,,,,,
2024-11-14,,,,,,,,,,,,
2024-11-15,,,,,,,,,,,,
2024-11-16,,,,,,,,,,,,
2024-11-17,,,,,,,,,,,,
2024-11-18,,,,,,,,,,,,
2024-11-19,,,,,,,,,,,,
2024-11-20,,,,,,,,,,,,
2024-11-21,,,,,,,,,,,,
2024-11-22,,,,,,,,,,,,
2024-11-23,2,2,1,2,2,1,,,,,"G",
2024-11-24,2,2,1,,,,,,,,,
2024-11-25,2,2,1,,,,,,,,,
2024-11-26,2,2,1,,,,,,,,,
2024-11-27,2,2,1,,,,,,,,,
2024-11-28,2,2,1,2,2,1,,,,,"G",
2024-11-29,2,2,1,,,,,,,,,
2024-11-30,2,2,1,,,,,,,,,
2024-12-01,2,2,1,,,,,,,,,
2024-12-02,2,2,1,,,,,,,,,
2024-12-03,3,2,1,,,,,,,,,
2024-12-04,3,3,2,,,,,,,,,
2024-12-05,3,3,2,,,,,,,,,
2024-12-06,3,3,2,,,,,,,,,
2024-12-07,3,3,1,,,,,,,,,
2024-12-08,3,3,,,,,,,,,,
2024-12-09,4,4,3,,,,,,,,,
2024-12-10,3,3,,,,,,,,,,
2024-12-11,4,4,3,,,,,,,,,
2024-12-12,3,2,,,,,,,,,,
2024-12-13,2,2,,,,,,,,,,
2024-12-14,2,2,,,,,,,,,,
2024-12-15,3,2,,,,,,,,,,
2024-12-16,3,2,,,,,,,,,,
2024-12-17,3,2,,,,,,,,,,
2024-12-18,2,2,,,,,,,,,,
2024-12-19,3,2,,,,,,,,,,
2024-12-20,3,2,,,,,,,,,,
2024-12-21,4,4,3,,,,,,,,,
2024-12-22,4,4,3,,,,,,,,,
2024-12-23,4,4,3,,,,,,,,,
2024-12-24,3,3,,,,,,,,,,
2024-12-25,3,2,,,,,,,,,,
2024-12-26,2,2,,,,,,,,,,
2024-12-27,2,2,,,,,,,,,,
2024-12-28,2,2,,2,1,,,,,,"PS","G"
2024-12-29,2,1,,2,1,,,,,,"PS","G"
2024-12-30,2,1,,2,1,,,,,,,
2024-12-31,3,2,,,,,,,,,,
2025-01-01,2,1,,,,,,,,,,
2025-01-02,1,1,,1,1,,,,,,"",
2025-01-03,1,1,,1,1,,,,,,"",
2025-01-04,2,1,,2,1,,,,,,"WdS",
2025-01-05,2,2,,2,2,,,,,,"WdS",
2025-01-06,4,4,3,4,4,3,,,,,,
2025-01-07,3,3,,3,3,,,,,,"","G"
2025-01-08,3,3,,3,3,,,,,,,
2025-01-09,4,4,3,,,,,,,,,
2025-01-10,3,2,,,,,,,,,,
2025-01-11,4,3,3,4,3,3,,,,,"SS","PS"
2025-01-12,4,4,4,,,,,,,,,
2025-01-13,3,3,2,3,3,2,,,,,"SS","PS"
2025-01-14,3,2,1,3,2,1,,,,,"WdS","PS"
2025-01-15,3,2,1,3,2,1,,,,,"WdS","DS"
2025-01-16,2,2,1,,,,,,,,,
2025-01-17,3,2,1,,,,,,,,,
2025-01-18,3,3,2,,,,,,,,,
2025-01-19,4,4,3,,,,,,,,,
2025-01-20,3,2,1,3,2,1,,,,,"SS","DS"
2025-01-21,4,3,2,4,3,2,,,,,"WdS","DS"
2025-01-22,3,3,2,2,2,1,,,,,"SS","DS"
2025-01-23,2,2,1,,,,,,,,,
2025-01-24,3,2,1,3,2,1,,,,,"WdS",
2025-01-25,4,4,4,,,,,,,,,
2025-01-26,4,4,4,4,4,4,,,,,"SS",
2025-01-27,3,3,2,3,3,2,,,,,"SS",
2025-01-28,2,2,1,2,1,1,,,,,"WdS",
2025-01-29,2,1,1,2,1,1,,,,,"WdS",
2025-01-30,2,2,1,2,2,1,,,,,"WdS",
2025-01-31,2,1,1,,,,,,,,,
2025-02-01,2,1,1,,,,,,,,,
2025-02-02,1,1,1,1,1,1,,,,,,
2025-02-03,1,1,1,1,1,1,,,,,,
2025-02-04,1,1,1,1,1,1,,,,,,
2025-02-05,1,1,1,1,1,1,,,,,,
2025-02-06,1,1,1,1,1,1,,,,,,
2025-02-07,1,1,1,1,1,1,,,,,,
2025-02-08,1,1,1,,,,,,,,,
2025-02-09,1,1,1,,,,,,,,,
2025-02-10,2,1,1,2,1,1,,,,,"WdS",
2025-02-11,2,1,1,2,1,1,,,,,"WdS",
2025-02-12,1,1,1,,,,,,,,,
2025-02-13,1,1,1,1,1,1,,,,,,
2025-02-14,2,1,1,2,1,1,,,,,"WdS",
2025-02-15,3,2,1,,,,,,,,,
2025-02-16,3,2,1,2,2,1,,,,,"WdS",
2025-02-17,2,2,1,2,2,1,,,,,"WdS",
2025-02-18,3,2,1,3,2,1,,,,,"WdS",
2025-02-19,2,1,1,,,,,,,,,
2025-02-20,2,2,1,2,2,1,,,,,"WdS",
2025-02-21,3,2,1,3,2,1,,,,,"WdS",
2025-02-22,2,2,1,,,,,,,,,
2025-02-23,3,2,1,,,,,,,,,
2025-02-24,2,2,1,,,,,,,,,
2025-02-25,2,2,1,2,2,1,,,,,"PS",
2025-02-26,2,2,1,3,2,1,,,,,"PS",
2025-02-27,3,2,1,3,2,1,,,,,"PS","WdS"
2025-02-28,3,3,2,3,3,2,,,,,"PS","WdS"
2025-03-01,3,3,2,3,3,2,,,,,"PS","WdS"
2025-03-02,3,3,2,,,,,,,,,
2025-03-03,3,3,2,3,3,2,,,,,"PS","WdS"
2025-03-04,3,3,2,,,,,,,,,
2025-03-05,3,3,2,,,,,,,,,
2025-03-06,4,4,3,,,,,,,,,
2025-03-07,3,3,2,,,,,,,,,
2025-03-08,3,3,2,3,3,2,,,,,"PS","WdS"
2025-03-09,4,3,2,,,,,,,,,""
2025-03-10,3,3,2,3,3,2,,,,,"PS","WdS"
2025-03-11,3,3,2,3,3,2,,,,,"PS","WdS"
2025-03-12,3,3,2,,,,,,,,,
2025-03-13,3,3,2,,,,,,,,,
